OUTCOME,TOP_GOLD_DIFF,TOP1_IMPACT,TOP2_IMPACT,JUNGLE_GOLD_DIFF,JUNGLE1_IMPACT,JUNGLE2_IMPACT,MIDDLE_GOLD_DIFF,MIDDLE1_IMPACT,MIDDLE2_IMPACT,BOTTOM_GOLD_DIFF,BOTTOM1_IMPACT,BOTTOM2_IMPACT,UTILITY_GOLD_DIFF,UTILITY1_IMPACT,UTILITY2_IMPACT,TOP_JUNGLE,TOP_MIDDLE,TOP_BOTTOM,TOP_UTILITY,JUNGLE_TOP,JUNGLE_MIDDLE,JUNGLE_BOTTOM,JUNGLE_UTILITY,MIDDLE_TOP,MIDDLE_JUNGLE,MIDDLE_BOTTOM,MIDDLE_UTILITY,BOTTOM_TOP,BOTTOM_JUNGLE,BOTTOM_MIDDLE,BOTTOM_UTILITY,UTILITY_TOP,UTILITY_JUNGLE,UTILITY_MIDDLE,UTILITY_BOTTOM
1,-2043,3,0,-470,0,0,425,0,1,1297,2,2,1148,0,1,-3,0,0,0,0,0,0,1,0,0,1,0,0,-2,1,0,0,0,0,1
1,2814,2,1,331,1,3,425,0,0,-2190,0,3,-720,3,1,1,-1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,-1,0,-2
0,-4,0,2,1114,4,4,-2093,1,1,-3427,1,2,-1317,2,3,-1,0,-1,0,0,-1,-2,1,0,2,-1,0,0,1,0,-1,-1,1,0,-1
1,-455,2,0,147,2,2,-182,1,1,923,0,0,1082,2,3,0,-1,0,0,0,0,-1,0,-1,1,0,0,0,0,0,2,0,-1,1,-1
1,-1435,2,0,395,1,2,762,0,0,-515,0,2,-516,1,0,-2,0,0,0,0,-1,2,0,0,1,0,0,0,1,0,0,0,0,0,-1
0,-1588,0,2,-2337,1,3,-1213,0,1,-1256,1,1,-2075,0,3,-2,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-2,0,0
0,1841,2,0,-1002,2,1,-1646,0,2,467,1,1,274,2,1,1,0,0,0,1,0,1,0,0,-2,0,1,0,0,0,1,0,0,0,-1
0,-1710,0,1,-1026,2,1,596,0,1,-186,1,1,587,0,0,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,-1,0,0,0,2,0,0
0,848,0,0,-1284,1,2,-1053,1,2,-719,0,2,-2118,2,4,1,0,0,0,-1,1,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,-1,-1
1,-969,1,1,928,2,3,3136,0,1,-909,5,2,-1547,0,0,1,0,0,-1,1,0,0,-1,0,1,0,0,-1,0,0,-3,0,0,1,1
0,868,0,2,950,0,1,-1893,1,1,-431,3,1,477,2,1,-2,0,0,0,-1,1,3,0,0,-1,0,0,0,-1,0,2,0,0,0,-1
0,1951,4,1,3720,0,1,1163,4,0,-2178,3,1,-924,3,2,0,0,-1,0,3,4,3,1,0,0,0,0,0,-1,0,1,1,-1,0,-1
1,-2366,2,0,-419,3,2,-461,0,0,1706,0,0,-519,0,1,0,-1,0,0,-1,0,0,-2,0,1,0,0,0,0,0,1,0,0,0,0
0,351,0,0,611,1,0,-148,2,4,446,0,0,33,2,1,0,0,0,0,0,2,0,0,0,-2,0,-1,0,0,0,1,0,1,0,-1
0,-1451,1,1,81,3,3,-2980,1,1,1249,1,0,876,3,1,2,-1,0,0,-2,-1,1,1,0,-1,0,1,1,0,1,1,0,1,0,-1
1,-1140,2,0,1506,0,3,627,1,1,4253,0,0,939,1,3,1,-1,0,0,0,1,0,0,0,-1,0,1,0,1,0,2,0,0,0,-1
0,-1289,3,1,-426,0,1,-420,1,1,-2668,0,2,-943,0,3,-1,0,0,0,2,1,0,-1,1,-1,0,0,0,-1,-1,0,0,0,0,-3
1,976,0,1,-812,0,0,22,2,0,563,0,1,-107,0,0,0,0,0,0,1,0,1,0,0,-2,0,0,0,0,0,0,0,0,0,0
0,1124,5,1,2523,1,1,60,1,0,415,3,4,1666,3,1,0,0,0,-1,5,-1,0,0,0,0,0,0,0,-3,1,2,0,1,0,2
0,-2606,1,1,-616,3,2,-105,3,4,-986,1,1,171,2,0,0,-1,0,0,0,2,-1,1,0,1,-1,-1,0,0,0,0,0,1,1,0
1,-579,1,2,-475,1,2,-2236,2,2,2598,2,1,-242,2,1,1,0,0,0,1,1,1,0,-1,-1,0,0,0,-1,0,1,0,-1,-1,0
0,-2002,2,1,-608,1,3,568,0,0,-1612,0,1,-1144,1,1,1,-1,0,0,-1,-1,0,-1,2,0,0,1,0,-1,0,0,0,0,-1,0
0,-954,1,1,1312,3,3,-365,3,2,-3501,2,2,-1223,1,6,0,0,0,0,1,0,-1,1,0,-1,0,0,0,-1,0,-1,-1,2,-1,-2
0,-2505,1,1,-23,2,3,-93,0,1,-1114,1,0,-476,1,3,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,2,0,1,0,-2,0,-1
1,1437,0,0,-1418,0,1,-1102,2,1,-1322,3,0,43,3,0,0,0,0,0,0,1,0,0,0,-2,0,0,0,-2,0,-1,0,1,0,-3
0,-370,2,3,-1217,0,0,2041,1,1,-166,1,1,-503,2,2,-3,0,0,0,2,1,0,0,0,-1,1,1,0,0,0,0,0,-1,0,-1
0,631,1,1,419,2,2,-2978,3,1,2846,0,1,-1154,1,0,0,-1,0,0,0,0,0,0,1,2,0,-1,0,0,1,0,0,0,0,0
1,1600,0,2,1277,2,4,1791,2,0,-2415,2,3,-862,3,5,2,0,0,0,0,0,0,2,2,2,-1,0,0,0,-1,1,0,0,-2,0
1,471,0,2,-260,3,2,776,1,3,3310,0,1,1372,1,3,0,0,0,0,1,-1,0,0,1,0,0,1,0,1,2,1,0,0,0,0
1,3008,2,4,2141,0,2,-927,3,4,-2079,2,2,-45,3,2,1,0,-1,0,3,3,1,2,1,-2,0,-1,0,-1,0,0,0,-2,-1,1
1,-390,2,5,1138,1,2,488,1,2,4996,2,2,1135,1,5,-2,0,0,0,3,0,1,0,1,-1,0,0,0,1,0,4,0,1,1,0
1,2139,1,1,204,0,1,398,0,0,2636,0,2,1374,0,4,-1,0,0,2,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1
1,1958,0,0,1178,1,3,2088,0,2,4702,1,2,2886,2,3,1,0,0,0,-1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0
0,-1235,0,0,-235,3,2,194,1,2,-3286,2,1,-1698,1,4,0,0,1,0,0,-1,1,1,-1,2,0,-1,0,0,0,0,0,-1,0,-3
1,1422,2,1,1326,0,0,-65,0,1,-2314,1,0,-1344,5,1,-2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-1,0,-2,-2,-1
1,-1802,1,2,-304,3,3,1128,0,0,-11,2,1,60,0,2,0,0,0,0,1,-1,0,0,0,2,0,2,0,-1,-1,0,0,0,0,0
1,-223,1,1,837,2,2,617,1,0,-3218,4,1,-1876,6,4,-1,0,0,0,1,-1,0,1,0,0,1,2,0,0,-2,-1,0,-3,-1,-2
0,-2148,0,2,-1438,0,0,-521,2,0,-426,1,0,566,4,1,-2,0,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,-1,0,0
0,-3846,0,1,-1966,1,2,22,0,0,-2708,3,2,741,3,1,-1,0,0,0,0,0,-1,1,0,0,0,1,0,-2,0,1,0,0,0,2
0,-1895,0,1,-683,1,0,-129,1,0,-1538,0,1,-428,1,1,-1,0,0,0,0,1,0,1,0,1,0,0,0,0,-1,0,0,-1,0,0
0,-2835,1,1,829,1,2,1273,0,0,-2646,0,3,-1304,0,1,-1,0,0,0,0,0,-1,0,0,1,0,0,0,-1,0,-2,-1,0,0,0
1,1791,0,0,2076,0,2,1136,0,2,1977,1,4,420,1,2,1,0,0,0,0,1,3,1,0,1,1,0,0,0,1,0,0,0,-1,0
0,-3214,0,1,194,1,3,-48,1,3,1058,2,1,1215,1,2,-1,0,0,0,-2,0,0,1,-2,0,-1,0,-1,1,0,0,0,0,0,0
0,-2603,1,4,-2775,1,6,-1143,1,1,-2395,2,4,-1723,6,2,-1,-2,0,0,0,-2,-1,2,1,-1,0,2,0,-2,-1,1,0,-1,0,-1
0,250,1,2,-1736,2,2,-3017,0,1,1534,1,2,523,1,2,0,-1,0,0,0,-1,0,0,0,0,0,1,0,0,-1,-1,0,0,-2,1
0,1089,1,2,294,4,3,-248,2,2,-3671,1,3,-833,2,2,-1,0,-1,1,0,0,-1,1,0,1,1,-1,-1,0,-1,0,0,1,0,-1
1,3608,1,0,1707,0,2,-885,1,2,1702,2,2,1218,1,4,-1,0,0,0,0,2,2,2,0,0,0,0,-1,0,-1,2,0,1,0,-1
1,2133,1,3,899,0,2,2324,0,3,4505,1,0,907,0,2,-1,1,0,0,2,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0
0,-207,0,0,-2472,2,1,-2694,2,3,2386,0,3,212,2,3,0,0,0,0,-1,0,0,1,0,-2,-1,0,0,-1,2,0,-1,0,0,-1
0,2343,0,1,-206,0,2,-3372,1,1,-3666,0,4,-2374,0,3,0,-1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,-4,0,-1,0,-2
1,2166,3,4,399,2,1,1704,0,1,924,0,1,549,0,4,-1,-1,0,1,3,0,-1,0,1,1,0,0,0,0,0,2,0,0,0,1
1,499,1,1,2087,1,4,1466,2,2,2978,1,5,2293,1,4,0,-1,0,0,1,-1,1,3,0,1,2,0,0,0,0,1,0,0,1,2
0,-5719,0,0,-173,1,2,-1319,2,2,-3811,0,1,-1440,1,7,0,0,0,0,-1,0,-1,0,-1,1,-1,0,0,0,-1,1,-1,-1,-1,-2
0,1492,3,2,1509,6,1,-960,2,2,2068,0,0,438,1,0,1,-1,0,0,1,0,0,1,2,2,-1,-1,0,2,1,0,0,0,0,0
0,3652,1,1,-1319,0,4,-2245,1,1,142,2,3,-1406,4,5,-1,0,0,0,1,-1,-1,-1,-1,0,1,0,0,-1,0,2,0,-2,-2,0
0,-3034,2,2,-1226,0,0,-3567,1,0,391,2,5,-1420,2,2,0,-1,-1,0,2,1,1,0,0,0,0,0,0,-2,-1,0,-1,-1,0,1
0,1643,1,1,-1208,3,3,-2519,2,1,-1729,0,2,183,1,5,-1,1,0,0,1,-2,0,0,0,1,0,0,0,-1,0,0,0,1,-3,-2
0,955,1,3,632,0,0,-1593,0,1,-587,1,0,-240,0,1,-1,-2,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,-2147,1,0,124,0,2,1886,1,0,-1409,0,0,-337,0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
0,993,2,1,652,3,3,576,1,0,1305,2,1,75,4,2,0,1,0,0,1,-2,1,1,0,1,0,1,0,0,0,2,0,-1,0,0
1,408,2,0,-54,1,1,-1803,2,0,2301,1,1,1932,0,1,0,-1,0,0,0,-1,0,1,0,-2,0,0,0,0,0,-1,0,0,0,1
1,2579,0,2,1757,3,2,1579,0,4,-2812,2,1,414,1,3,1,0,0,0,1,1,-1,1,1,1,0,1,-1,-1,2,0,0,0,0,0
0,2019,0,1,-726,1,2,-1994,1,1,-1880,2,1,214,2,2,-1,1,0,0,0,-1,0,2,0,-1,0,0,0,0,0,0,0,-1,0,0
0,588,1,0,444,2,2,-2253,0,1,-1211,2,1,-664,1,2,0,0,0,0,0,-1,2,1,0,-1,0,0,0,2,0,-1,0,-1,0,-1
1,-61,0,2,938,2,1,-347,0,2,1826,3,1,1186,1,4,0,0,0,0,2,0,1,1,0,1,0,0,0,-2,0,2,0,-1,0,0
1,2145,2,1,949,0,2,-997,0,1,407,0,0,1127,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1
0,-3241,1,1,106,0,3,-31,0,2,499,4,3,47,3,3,0,-1,0,0,-1,0,1,0,0,-2,0,0,0,-1,0,0,0,0,0,0
0,-198,3,0,-503,1,0,-250,1,3,790,1,1,-386,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1
1,3103,0,4,518,1,5,-165,4,5,1272,2,1,1486,3,1,3,2,0,0,2,2,1,0,-1,-1,-2,1,-2,1,0,0,0,-1,1,0
0,-2,2,1,-373,1,0,-1068,0,0,-299,1,2,-701,2,1,-1,0,0,0,1,0,1,0,1,1,0,1,0,-1,0,0,0,0,0,-1
0,850,1,0,-229,2,2,1591,1,2,1108,2,2,503,6,1,0,0,0,0,0,0,0,1,0,1,0,1,0,-2,0,3,0,-1,0,2
0,847,0,0,2040,1,0,-492,2,1,599,1,0,-165,3,1,0,0,0,0,0,2,1,2,0,0,0,-1,0,1,0,1,-1,0,0,0
0,-587,0,0,-1981,0,2,-1182,0,2,-2046,1,3,-1693,3,5,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-2,-1,1,0,0,-1,-3
0,2548,3,2,-583,0,1,-104,1,0,-1797,4,3,-882,1,3,-1,-1,1,0,2,1,3,0,1,0,0,0,0,-1,-2,0,0,-3,0,0
1,1982,0,1,2919,1,3,1243,1,3,2873,2,4,3387,0,3,0,0,0,0,1,2,0,0,0,1,2,1,0,-1,1,2,0,1,0,0
0,-1020,2,0,-948,2,2,573,2,3,-608,0,2,-127,0,2,0,0,0,0,2,-1,0,0,0,-2,0,0,0,-1,1,-1,0,0,0,-1
1,2448,2,4,-1339,1,4,1008,2,2,1365,2,2,1975,3,6,1,2,2,1,2,0,-1,2,-1,-1,0,1,1,-1,0,1,1,-1,0,-1
0,-745,1,2,-4203,0,1,-2348,0,1,-2792,0,3,-1879,0,3,-1,-1,0,0,1,0,-1,0,0,0,0,-1,0,-2,0,-1,0,-1,-1,-1
1,999,2,2,591,3,4,-730,1,2,-259,1,5,980,1,4,-1,0,0,0,1,-2,1,1,0,1,0,2,0,3,1,0,0,0,0,2
1,1608,0,2,-136,1,0,1763,0,0,854,3,3,-114,2,5,0,0,0,0,2,0,0,3,0,0,0,0,0,-2,0,1,0,-2,0,2
1,-251,1,1,3326,0,4,276,0,4,5603,2,3,1702,2,5,-1,0,0,0,1,4,2,1,0,1,1,0,0,0,-1,4,-1,1,0,0
1,4318,3,3,408,2,3,-238,3,2,-1241,2,2,-858,0,1,0,0,1,1,2,0,-1,0,1,-1,0,-1,0,-1,0,-1,0,0,1,0
1,-3266,0,1,-344,1,2,977,1,0,922,0,0,232,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3167,0,1,-266,0,2,481,1,0,-651,0,2,-136,3,1,-1,0,0,0,-1,0,-1,2,0,0,0,0,-1,-1,1,1,0,0,0,-1
0,1420,2,1,182,1,3,-1569,2,1,-926,0,1,382,3,3,1,0,-1,0,1,1,-1,1,0,-1,0,0,0,-1,0,2,0,-1,0,-2
0,788,1,0,-1019,2,0,1672,0,1,-1466,0,1,-1586,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,-2
0,-1964,0,1,-330,0,2,-92,0,0,1200,2,0,146,0,2,-1,0,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,0,-1,0,-1
1,-665,3,1,916,2,2,-186,1,0,2006,2,3,1616,0,1,0,-2,0,0,1,-2,1,0,-1,0,0,0,0,1,0,-1,0,0,0,2
0,-3844,1,1,-1187,1,3,-1661,1,2,-1054,0,2,-706,2,3,-1,0,0,0,0,-1,0,0,0,-2,0,0,-1,1,1,0,0,0,-2,-1
0,4054,2,0,-864,1,0,973,0,0,153,1,0,-665,2,2,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,1,0,-1,0,-1
0,678,1,1,-2588,3,4,-2398,0,3,88,3,2,291,2,3,1,0,0,0,-2,0,0,-1,0,-3,0,1,0,-1,-1,1,1,0,-1,1
0,-1742,1,2,338,1,1,-2872,0,2,351,3,3,-47,0,4,-1,-1,0,0,0,0,1,-1,-1,0,1,0,0,0,-3,0,1,-1,-2,0
1,-257,0,0,-824,3,2,-326,3,0,424,0,1,-834,3,1,1,0,0,0,-2,0,0,1,-1,0,0,-1,0,0,0,0,0,-1,0,-2
1,613,2,2,1440,3,2,-2498,2,2,-3020,3,0,-1347,5,2,1,0,0,-1,1,-2,0,2,0,0,0,-1,-1,0,-1,-1,0,0,-2,-2
1,2540,0,1,2113,0,5,2574,3,1,1522,1,3,1512,1,3,0,0,0,0,1,1,1,1,0,0,0,2,-1,2,0,0,0,1,-1,1
0,1272,0,0,27,1,1,119,0,1,-1874,1,1,-803,2,3,1,0,0,0,0,0,-1,2,0,-1,1,0,0,0,0,-1,0,-1,-1,-1
1,2160,1,2,1990,1,1,-2010,1,0,1730,1,4,1126,1,1,0,-1,0,0,1,0,3,0,0,0,0,0,0,-1,0,0,0,0,0,1
0,139,2,0,1837,3,2,-30,1,1,26,0,3,-150,0,2,1,0,0,0,2,0,-1,0,-1,1,0,0,0,-1,-1,-1,-1,1,-1,0
0,-1598,0,2,-1141,0,0,-519,0,0,1045,0,2,-325,3,1,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0
1,2746,1,1,2153,0,3,768,2,3,1412,1,2,1411,0,1,0,-1,0,1,0,2,1,0,0,-2,1,0,1,1,1,-1,0,2,0,0
1,1547,1,2,1212,0,2,2094,1,2,-120,1,1,-461,3,2,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,-1,0,-2
1,-1980,2,2,2494,0,2,998,0,1,477,0,3,1708,1,2,0,0,0,-1,2,1,1,1,0,0,0,0,0,0,0,1,-1,2,0,1
1,750,0,0,-37,2,3,-4,3,2,-1928,2,1,669,3,3,1,0,0,0,0,0,0,0,-1,2,-2,1,0,0,0,0,0,0,0,-2
1,532,1,0,443,2,2,1736,2,0,798,0,0,770,0,1,-1,0,0,0,0,-2,0,0,-1,1,0,0,0,0,0,1,0,0,0,0
1,1712,0,1,1165,2,2,344,2,1,-45,1,1,-1036,2,2,1,0,0,0,1,1,1,-2,0,-2,0,1,0,1,0,0,0,-1,0,-1
1,735,1,2,2136,2,3,-400,0,2,-399,1,2,1361,3,5,1,-1,0,0,2,1,-1,2,0,0,1,1,0,1,-1,2,0,1,-1,-1
1,1724,2,1,-2803,4,2,-811,2,1,-703,2,2,-752,4,3,-1,-1,1,1,0,-2,1,-1,1,0,0,1,0,-2,1,0,-1,-1,-2,0
0,1512,0,0,1742,1,0,2620,1,0,-1027,1,0,-256,3,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,-2
1,1192,0,1,913,1,2,670,1,1,2140,0,1,1511,0,3,2,0,0,0,0,0,1,1,1,-1,0,0,0,0,0,2,0,0,0,0
1,-3379,0,1,-1396,2,1,598,0,1,1188,4,1,1849,2,2,0,0,0,0,0,0,-1,1,1,0,0,0,0,-4,1,0,0,0,0,0
0,-3680,2,5,1241,2,3,-1284,1,1,-529,2,3,-1197,2,2,-2,-3,1,0,1,-1,1,2,0,0,0,0,-1,1,-2,0,0,0,0,-2
0,-1165,0,0,-2167,1,4,-2380,1,3,-2285,1,3,-496,3,2,1,0,0,0,0,-2,-1,0,0,0,-2,0,0,-1,0,1,0,-1,-1,0
0,-2850,0,2,-1186,2,0,-1991,0,3,12,2,0,978,2,1,-2,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,0,1,-1,1
0,-126,0,1,-835,2,3,1267,1,1,1504,0,1,-823,2,3,-1,0,0,0,-1,-1,0,0,0,1,-1,1,0,1,0,0,0,-2,0,-1
0,2977,1,1,-1923,0,0,70,0,3,740,0,3,-240,1,1,-1,0,0,0,1,0,0,0,0,-2,0,-1,0,-2,0,0,0,-1,0,0
0,-4574,0,0,-1169,2,1,295,0,1,-2550,0,1,-670,0,1,0,0,0,0,-1,0,0,0,0,1,-1,0,-1,1,0,0,0,0,0,-1
0,3488,0,1,-1118,1,3,-900,3,2,-3814,3,0,490,3,4,1,0,1,0,0,0,-2,0,0,-1,0,1,0,0,1,2,0,-1,0,-2
1,-577,2,1,-549,2,0,1246,2,2,-173,1,0,-449,2,2,-2,1,0,0,-1,1,0,1,-1,-1,0,0,0,-1,0,1,0,0,0,-2
0,2076,0,1,-2499,1,2,1573,3,1,-1130,1,2,1514,0,2,-1,0,0,0,-1,1,-1,0,0,0,0,0,0,-2,0,0,0,-1,1,1
1,-2965,2,0,-2292,3,0,371,2,3,-637,1,1,-84,2,2,-2,0,0,0,0,2,-1,1,0,-2,0,0,0,-1,0,1,0,0,-1,-1
1,3551,1,0,-883,1,1,551,4,3,-2251,3,1,-2483,3,3,0,0,0,0,0,2,0,1,0,-3,0,1,0,-2,0,0,0,-3,0,0
1,-42,1,2,438,1,2,856,3,0,2746,0,0,1389,0,1,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
0,-677,0,0,-760,0,1,804,1,2,-648,1,0,-859,1,1,0,0,0,0,0,-1,1,1,0,-2,0,0,0,0,0,0,0,0,1,-1
0,-2165,1,1,-548,3,0,2206,1,2,605,3,2,58,4,0,-1,0,1,0,1,0,2,1,0,2,-1,1,-1,0,0,2,0,0,0,0
0,-1351,0,2,-1705,0,4,-2312,0,2,-1242,1,1,-1134,2,1,-2,0,0,0,-1,-2,-1,1,0,-2,1,0,0,-1,0,1,0,-1,0,0
0,-2054,2,1,269,1,2,-2541,0,1,-748,2,2,-794,0,3,0,0,0,0,1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,-2
0,2024,1,1,607,0,0,-380,0,1,-1592,1,0,-484,1,1,-1,0,0,0,1,0,1,0,0,-1,0,0,0,0,0,1,0,-1,0,0
0,-344,3,2,-790,2,4,-438,1,1,-2132,1,3,-1966,2,4,1,0,-2,0,2,-2,0,-1,1,-1,0,2,0,-2,0,0,0,-2,-1,0
1,1663,1,4,2252,1,1,2147,1,0,-1681,3,1,-1467,2,4,0,0,0,0,4,0,1,0,0,-1,0,1,0,-1,0,0,0,-1,0,-1
0,-298,0,0,-390,1,3,-685,2,0,-1370,1,1,-48,3,4,0,0,0,1,0,-2,-1,1,0,1,0,1,0,0,1,0,0,-1,-2,0
0,-36,0,1,-940,1,0,176,1,1,-1019,1,2,-548,2,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,-1,-1
0,-754,0,1,-82,0,1,-262,0,2,-1278,1,2,-323,2,2,-1,0,0,0,0,0,0,1,0,-2,0,0,0,0,-1,0,0,-1,0,-1
0,-964,0,3,-762,1,2,-685,1,1,1055,2,1,883,4,1,-2,-1,0,0,-1,0,0,3,-1,1,1,0,0,-1,0,1,0,0,0,0
0,-1272,0,0,-1339,1,1,-811,2,1,-662,1,3,-729,0,3,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,-1,0,0,-2,-1,0
1,1286,1,1,-1263,2,1,1448,1,1,-253,4,1,-885,4,2,-1,0,0,0,0,-1,0,0,1,0,0,1,0,-3,1,-1,0,-1,-2,0
1,-436,2,2,-1428,3,0,-2451,0,0,1237,1,1,-24,2,2,-2,0,0,0,0,-1,1,-1,0,0,0,1,1,0,-1,1,0,-1,-1,0
0,-1946,1,3,-2035,2,1,-2278,1,0,-647,2,4,-3274,1,5,-2,-1,0,0,1,1,2,-1,0,0,0,1,0,1,0,-3,0,-4,0,-1
0,-4787,1,1,2135,1,4,-3137,2,1,-2048,0,0,-641,4,6,0,-1,0,1,-1,1,-1,2,-1,0,0,1,0,1,0,0,-1,-1,-2,-2
1,275,0,0,-228,2,2,1126,1,0,154,1,1,516,1,2,0,0,0,0,0,-2,1,1,0,0,0,1,0,0,0,0,0,-1,0,0
0,1348,2,1,-937,0,0,920,2,0,-60,2,0,395,2,4,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,1,1,1,-3,-1,1
1,-719,1,1,-176,1,1,817,1,0,212,1,2,-914,1,5,-1,0,0,0,1,0,0,1,0,1,-1,2,0,0,0,1,0,0,0,0
0,-686,1,0,-147,0,0,-9,1,2,648,2,1,1859,1,2,0,0,0,0,0,1,1,0,1,-2,0,0,0,0,-1,1,0,-1,0,0
1,1308,2,1,172,1,1,870,0,4,2381,1,1,1005,0,1,-1,0,0,0,0,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0
0,-721,1,3,732,0,4,-1685,1,2,-1856,3,1,-956,2,4,0,-2,-1,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-1,-1,0
0,2832,0,1,82,2,1,1714,0,2,-2199,1,3,-249,2,3,-1,0,0,0,0,0,0,2,0,0,-1,0,0,-1,-1,0,0,-1,0,-2
1,-172,1,1,1847,0,0,3835,2,2,1686,1,2,641,0,1,-1,0,0,0,0,2,1,0,1,-2,1,0,0,-1,0,1,0,0,0,0
0,-2743,1,1,894,0,2,921,2,2,-300,2,0,536,3,1,-1,0,0,0,1,2,-2,2,0,-1,0,0,0,0,0,1,0,0,0,0
0,-948,1,2,-1383,1,2,-974,1,2,-2318,0,0,-683,1,5,-2,1,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-2
1,534,0,1,47,0,0,-1067,2,0,1574,0,2,-51,2,5,0,0,0,0,1,0,2,1,0,-1,0,0,0,0,0,3,0,0,0,-2
0,298,1,0,-2977,0,1,1240,0,2,-2558,1,2,-1324,0,3,0,0,0,0,1,0,-1,0,0,-2,1,0,0,-2,0,0,0,-1,0,-2
0,-1661,0,1,-1232,0,1,-2175,3,2,2644,2,1,74,1,1,-1,0,0,0,0,2,-1,0,0,-1,-1,0,0,0,1,0,0,-1,0,2
0,3979,2,2,-85,0,3,-1856,0,2,3,5,3,163,4,2,0,-2,0,1,2,-1,3,1,0,-1,-1,0,0,-1,0,-1,0,-1,-1,1
0,1960,0,1,-3142,0,1,-1776,0,1,-3764,3,7,-1919,1,7,-1,0,0,0,0,0,1,0,-1,0,0,0,0,-2,0,-4,0,-4,-1,-1
0,-881,1,2,2269,1,0,47,1,0,1286,1,1,58,0,1,-1,-1,0,0,1,1,1,0,0,1,0,0,0,0,-1,0,0,-1,0,0
0,-2443,2,3,-1753,0,2,-3199,1,1,-3321,0,2,6,3,5,-1,-1,-1,0,1,-1,-1,0,1,-1,0,1,0,-1,-1,2,0,0,-3,-1
0,2097,0,0,-2162,0,0,-498,2,0,-704,1,4,349,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,1,0,0,0,-1,1
1,3801,1,1,996,0,3,208,2,2,-2536,2,1,-479,4,2,1,1,0,0,1,1,0,1,0,0,1,0,0,-2,0,0,0,0,-2,-2
0,-1252,1,2,-1051,1,2,-155,1,2,-579,0,0,-737,2,0,0,0,0,-1,-1,1,0,1,0,-2,0,0,0,0,0,1,0,0,0,0
0,-590,1,2,-947,2,2,-2058,1,2,1257,0,1,2210,3,1,-2,0,0,0,0,-2,0,3,0,-1,-1,0,0,0,1,0,1,1,-1,0
0,-2663,0,2,-1641,2,3,-1044,1,3,-193,4,5,-1190,1,3,-1,-1,0,0,0,0,1,-1,0,0,0,-2,0,-3,-1,-1,0,1,-2,2
1,325,0,2,2687,1,2,527,0,0,1475,0,3,1209,2,5,1,0,1,1,2,0,0,2,0,0,0,0,0,1,0,2,0,0,0,-1
1,224,0,0,1080,1,2,257,0,0,3804,1,0,1294,0,5,0,0,0,0,0,-1,0,2,0,1,0,0,0,1,-1,3,0,0,0,0
1,1807,1,2,-1267,1,0,542,4,0,622,3,4,-2,4,3,-1,0,0,0,0,-1,1,0,2,-3,0,1,0,-2,0,1,0,-1,-2,1
1,1117,2,0,289,4,0,-863,0,2,-1355,0,1,-465,2,0,-1,0,0,0,-2,1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1
1,-363,2,1,-754,1,0,804,0,0,2182,1,2,1277,0,3,-2,0,0,0,1,0,1,0,0,0,0,0,0,-1,0,2,0,0,0,1
0,68,0,0,-513,0,2,489,0,2,-3428,0,0,-2104,0,3,0,0,0,0,0,0,-2,0,0,0,-1,-1,0,0,0,0,0,-1,0,-2
