OUTCOME,TOP_GOLD_LOG_RATIO,TOP2_IMPACT,TOP1_IMPACT,JUNGLE_GOLD_LOG_RATIO,JUNGLE2_IMPACT,JUNGLE1_IMPACT,MIDDLE_GOLD_LOG_RATIO,MIDDLE2_IMPACT,MIDDLE1_IMPACT,BOTTOM_GOLD_LOG_RATIO,BOTTOM2_IMPACT,BOTTOM1_IMPACT,UTILITY_GOLD_LOG_RATIO,UTILITY2_IMPACT,UTILITY1_IMPACT,TOP_JUNGLE,TOP_MIDDLE,TOP_BOTTOM,TOP_UTILITY,JUNGLE_TOP,JUNGLE_MIDDLE,JUNGLE_BOTTOM,JUNGLE_UTILITY,MIDDLE_TOP,MIDDLE_JUNGLE,MIDDLE_BOTTOM,MIDDLE_UTILITY,BOTTOM_TOP,BOTTOM_JUNGLE,BOTTOM_MIDDLE,BOTTOM_UTILITY,UTILITY_TOP,UTILITY_JUNGLE,UTILITY_MIDDLE,UTILITY_BOTTOM
0,0.14280543687382252,0,1,-0.5606877545981404,2,1,-0.47017988497641433,0,0,0.47204792783375504,2,1,0.42417034024543054,0,2,1,0,0,0,1,-2,0,0,0,0,1,1,-1,0,-1,1,0,0,0,0
0,-0.9892432574860761,2,1,-0.44774981358966204,1,1,-0.23090962635138537,2,0,0.3907600048238147,0,1,0.09544390682038882,0,0,-1,-1,0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0,0,0,1
0,0.5464397187748291,0,0,0.0015713922051191923,1,2,-0.24903115091589093,2,1,-0.5193940942187482,1,0,-0.3172474931951113,3,1,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,1,-1,-2
0,-0.4017610708531696,0,1,0.341399727044876,2,2,-0.025479256017133505,2,1,0.2660472093988234,3,1,-0.2247869364768307,0,1,2,0,0,0,-2,1,0,0,-1,0,1,0,0,0,-1,-1,0,0,0,0
1,0.3670398822619218,1,0,0.13839421019980958,2,1,-0.15200309344504997,3,1,0.22746032779261682,2,2,0.27207954543680074,1,3,1,0,0,0,0,1,2,1,-1,1,0,0,0,0,-2,0,0,-1,0,0
0,-0.08043296024563115,0,0,-0.147618316083406,1,1,0.06985787926946593,3,2,-0.3798652297221011,1,2,-0.3571629425911906,3,0,0,0,2,0,0,0,0,0,0,-3,0,0,0,0,1,-1,0,-1,0,-1
0,-0.20873302143008174,2,1,0.22254621857990567,2,0,-0.13044940108637987,3,1,0.13985396279127976,2,1,0.2859922976548867,5,3,-1,0,-1,0,0,-1,0,2,1,-2,-1,0,-2,0,0,1,0,-1,-2,-1
0,-0.779415380291162,0,1,0.02469509275776476,1,0,-0.13558057106152538,1,4,0.28437220715807066,1,3,0.6391616319096722,0,6,0,0,0,0,1,0,2,1,-1,0,0,2,0,-1,2,3,0,0,1,1
0,-0.2704890607373243,2,2,0.11733495459146001,2,0,-0.1465653734933913,0,1,0.0017315805730127377,0,2,-0.11308927570778421,2,1,-2,0,0,0,0,0,2,-1,2,0,0,1,0,0,0,0,0,-1,0,-1
1,0.6588567893220084,1,0,0.27238908945123347,0,2,-0.10861251458274906,0,2,-0.3442189072117015,1,0,-0.2272912207492872,1,0,0,0,0,0,0,-1,1,1,0,-1,0,-1,0,0,0,0,0,0,0,0
0,-0.6487269018399545,3,1,0.16749942976821805,1,0,0.3749649002118404,2,1,0.584724883156444,0,2,0.02302322176129076,0,1,-3,0,0,0,0,0,1,1,-1,0,1,-1,0,0,1,0,0,0,0,0
1,0.6785602094127433,2,0,-0.40155829041782354,0,0,-0.11052574664143903,0,1,0.5606870085371637,0,1,0.22002151687370108,4,1,0,0,0,0,2,0,0,0,-1,0,0,0,0,-1,0,4,0,-1,0,0
1,-0.2138052958920704,2,0,0.18512672642751526,1,0,0.44691537287996824,3,1,0.9669546927098479,1,2,0.7728045300058606,3,1,0,0,0,1,0,2,1,0,-1,1,0,1,1,-2,1,1,1,0,-1,0
0,-0.25727808262141655,0,0,-0.0069932034209662,1,2,0.3262884606463491,2,1,-0.17385070465611238,2,1,-0.16184577666170816,2,3,0,0,0,0,0,0,-1,3,0,0,1,0,0,-2,1,0,0,0,0,-2
1,0.03213712996871247,1,2,0.1880019955818841,0,0,0.04797163862775199,0,0,-0.14670056890105884,1,1,0.3267462602846733,3,2,-2,0,0,0,1,0,1,1,0,0,0,0,0,-1,0,2,0,0,0,-2
1,0.4333570139942239,1,0,0.20537383744660218,2,1,0.014532306338061898,2,2,-0.19365448504384294,2,0,0.14986129597363132,2,4,1,0,0,0,1,2,0,0,0,-1,0,0,0,1,0,1,-1,0,-1,-1
0,-0.2650861701183808,0,0,0.2967135363856362,2,0,0.02161292354224711,0,0,-0.28654734728490183,1,1,0.2624747878900474,2,1,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,-1,0,0,0,-2,1
1,0.4126561589182724,0,0,0.3736019646195815,4,1,0.6427467333037774,1,0,-0.21812738902102363,1,1,-0.26844362890017787,1,2,1,0,0,0,-1,1,1,0,0,3,0,0,0,-1,0,1,0,0,0,-2
0,-0.36373018365057364,1,1,-0.2178755264730349,5,1,-0.6459235240261577,4,1,0.00708737610742735,1,2,-0.1808649960750786,2,3,0,-1,1,0,1,-3,-1,1,0,0,-3,0,0,-1,1,1,0,0,-1,0
1,0.3266144113601724,3,0,0.7596665670567463,4,3,0.13954585433365704,2,0,-0.20519403931709557,4,0,0.14235292341133057,3,1,2,0,0,0,0,1,3,1,2,1,0,0,0,1,0,2,0,-1,0,0
0,-0.3242758497437852,2,1,0.15648876837230033,3,1,0.32103854905244555,0,3,-0.07135731386505563,1,0,0.31707268231981617,0,2,-2,1,0,0,-1,1,-1,1,0,0,0,1,0,0,0,-1,0,1,1,0
0,0.7350647667321096,0,1,0.09349366196224124,1,3,-0.5944549357618392,1,4,0.3967873860043932,3,1,0.010346579825607596,6,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,-2,-2,-2
1,0.4779325467516198,2,2,0.19035288314010151,2,1,0.3709172627041287,2,1,0.230886202352504,1,1,-0.2504267141922582,2,2,0,-1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,-1,-1,0
0,-0.28910623216745795,1,1,-0.005284142274082407,1,2,0.09757030617467506,1,4,0.33277148055653133,3,2,0.15600075891069756,3,1,-1,0,0,0,0,2,0,0,1,1,2,0,-1,0,-1,1,0,-1,-1,-1
1,0.32761588295159455,3,0,0.9115444546147352,2,3,0.2376799184355769,4,1,-0.23623978650637156,2,0,-0.07444678038986563,1,4,1,1,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,-1,0,-3
0,-0.6039521796520927,1,1,-0.5354977853802263,3,0,-0.7228783997892879,3,1,-0.12099853137991003,5,1,0.02993421548886743,5,1,-1,0,0,0,-1,0,0,0,0,-1,0,-1,0,-2,-3,0,-1,-4,0,1
1,-0.5369853001345802,0,3,-0.21783392440611568,0,3,-0.8900552175423431,2,3,0.8730213555860261,1,1,0.2863948142085839,1,2,-1,-2,0,0,0,-2,1,0,-1,-2,0,0,0,0,-1,1,0,0,-1,0
0,-0.12432112824388442,0,2,-0.27906144527550264,3,2,-0.6255710821543803,3,1,0.08370761816124793,0,2,-0.2579147624110715,1,2,0,1,0,1,0,0,-1,-1,0,-1,1,-1,0,2,0,1,0,-1,0,1
1,-0.9015962959390056,1,1,-0.289020869461944,1,1,0.23833987858076505,0,2,0.30119910814274536,2,2,0.4850501116034162,5,2,0,-1,0,0,-1,0,2,3,0,0,-1,0,0,1,-2,2,-1,0,0,-1
0,-0.4117733821611844,3,0,-0.2602815454411601,4,1,0.04232177755004337,1,1,-1.1001641619254319,5,2,-0.49314896157486143,5,2,-3,0,0,0,0,1,-3,0,0,0,1,1,0,-3,0,-2,0,-1,-1,-2
1,0.3942209657926,1,0,0.18875650165130364,3,1,0.8935385676516355,1,1,0.19567332326509204,3,1,-0.12870091257610117,4,3,0,0,0,1,0,-1,1,1,1,2,2,0,0,-1,1,2,0,-1,0,-2
0,-0.5095454970260233,2,1,0.22228214462774612,2,0,-0.542160383618713,0,1,-0.085379162031777,1,1,-0.18523439155773058,2,1,-1,-1,0,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,-1,-1
1,0.7284102033754591,1,1,0.6280448095510112,2,1,-0.644709526532786,3,2,0.257681171339587,2,0,-0.2607418408325669,1,3,-1,0,0,0,1,2,2,1,0,-1,0,-1,0,2,0,0,0,-3,0,0
0,-0.8887813124514514,1,1,-0.607357022657997,3,0,-0.4477626063611432,3,3,-0.36157073054408806,4,1,-0.45971468635186064,6,2,-1,0,0,0,-1,-1,0,0,0,-2,0,1,0,-2,0,1,0,-3,0,-2
0,0.0849615810990928,2,1,-0.49916951770009643,3,0,-1.2789609568470661,1,2,-0.1811452634254674,1,0,-0.45943161863729726,4,1,-1,-1,0,0,1,-3,0,0,0,-1,0,0,0,-1,2,1,0,-2,0,-2
1,0.7139619969732797,3,0,0.8107890033849432,2,0,0.1418131653304208,0,0,0.1739030658922139,1,0,0.2345952203089624,1,1,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,1
1,0.524033865936751,0,2,-0.17922110141328915,0,1,-0.2690079079257011,1,2,-0.33076395467282177,0,1,0.3040785913487681,2,5,-1,-1,0,1,-1,1,0,0,0,-2,0,1,0,0,0,-1,-1,-1,0,-3
1,0.6455009628733085,0,1,0.42734361567414536,5,2,0.8187313280779449,1,0,0.07102574981357852,1,3,-0.32161827097531814,3,3,2,0,-1,0,0,1,0,-2,0,1,1,0,0,0,0,1,0,1,0,-3
1,0.6754535064390543,1,1,0.600777497943819,1,1,0.4998726241509546,2,0,0.016795242542978178,1,1,0.23990832991546654,2,1,0,-1,0,0,-1,1,0,1,0,1,0,1,1,-1,1,0,0,0,0,0
0,1.0502720345793146,0,1,0.39511513235610085,1,1,-0.014006857993879256,1,1,-0.8985779006780572,0,0,-0.41108234121735937,5,0,1,1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,-2,-1
0,0.5328026171965738,2,1,-0.11429977066673913,2,1,-0.17636903977679175,1,1,0.429519167489384,0,2,0.4074666173590314,1,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,1,0,0,-1,0,2
1,-0.23620072982869905,0,0,0.03825933318635175,5,0,0.33072738375850946,4,2,0.500687089697301,3,2,0.3521175937305501,5,1,0,0,0,1,0,3,2,0,-1,3,1,0,0,-1,0,4,0,-1,1,0
1,0.9865682948737697,2,0,0.6819728404525413,3,0,0.8747908010066013,2,0,0.15501824682003323,0,0,0.29711743878525493,0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,-2
0,-0.13773199711186446,2,0,-0.09861057249908846,3,0,-0.6124372215149981,0,1,-0.2249121968547901,2,1,-0.2148138973034928,4,3,-1,0,0,0,-1,-1,-1,1,0,0,1,1,0,-1,-1,1,-1,0,-2,-1
0,-0.43036645204029916,1,0,-0.5698997721107733,4,1,-0.2633421901571112,2,1,-0.20593079670916306,2,1,-0.16485751588243788,4,0,-1,0,0,0,-1,-2,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-2
0,-0.34840789836140607,0,1,0.023522020420832384,1,3,0.23466408467136898,1,0,-0.1930864715639784,2,2,-0.09296762314809791,3,1,1,0,0,0,0,0,2,0,-1,0,0,0,0,-1,0,1,-1,-1,0,0
1,0.002661308706869308,0,1,-0.16770799415092494,3,1,0.026463539990032085,0,0,0.7421633301767283,0,3,0.8520055839483667,2,2,0,-1,0,0,0,-1,0,0,0,0,0,1,0,-1,0,1,0,0,-1,0
0,0.13905733925818728,2,5,0.4319932481915799,1,1,-0.47551882505629545,1,1,0.15348784193067627,2,1,-0.20375859651818762,1,2,0,-2,0,0,2,1,0,1,0,1,0,0,1,-2,0,1,0,0,0,0
0,-0.4463822789954839,2,0,-0.5393274565968161,2,0,-0.6538365181674399,4,1,-0.7433774416052247,2,0,-0.3987015033466282,4,0,0,-2,0,0,0,0,-2,0,0,-2,0,-2,0,-1,0,0,-1,-1,-1,-1
0,-0.40795563980388155,2,0,-0.503982771286662,1,2,0.04731303329253592,2,0,0.6703339077971227,2,2,0.3841096709019294,1,2,-2,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0
0,-0.00931452704847835,2,1,0.06222703867247916,2,2,-0.08051723294630912,1,1,-0.30831200344769594,1,0,-0.3277028475114196,3,0,-1,-1,0,0,1,0,-1,0,0,0,0,0,0,1,-1,0,0,0,-1,-2
1,-0.3465532905224274,0,1,0.10831181103515189,1,0,0.07376678570678444,1,0,-0.03831471077492702,0,0,-0.1281648559164584,4,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,-1,0,-1
0,0.4498275761533544,1,2,0.03206858192698868,1,1,0.04259187672446812,1,0,-0.13711951886740417,1,3,-0.3023148447178898,5,2,-1,0,0,0,1,0,1,1,1,-1,1,0,0,1,0,0,0,-3,0,-2
1,0.45199650385334805,1,0,0.45970160928857445,0,0,-0.21642486486664406,2,0,0.39795528041556394,1,1,0.2378521206563803,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0
1,0.5850666100512313,1,0,0.017508649854741706,2,3,-0.7472397332837556,2,2,-0.3420145869979475,1,2,-0.0733244847173163,3,3,1,2,0,0,1,-2,-1,2,0,-1,0,1,0,0,-1,-1,0,-1,-2,1
0,0.06724555893997437,1,0,-0.007902105269375733,1,3,-0.30589212790495346,1,0,0.23611842798842433,0,0,0.005617810163275528,1,1,1,0,-1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0
0,0.32143403063839826,1,0,-0.3520589417177371,3,2,-0.5493603657116417,1,1,-0.6597265956429837,0,0,-0.32941107465683533,0,2,0,0,0,1,-1,-1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0
1,-0.41665358327160495,0,0,0.37442691406525463,0,1,-0.06695146447932328,1,0,0.3989046038556073,3,0,0.23499965111475543,2,1,0,0,0,0,-1,1,2,0,0,0,1,0,0,0,0,2,0,-1,0,0
0,0.01859450736309842,3,1,0.20538929166464134,3,1,-0.7071309087254493,1,2,0.5205527878085288,0,2,0.2114016374184714,3,2,-3,1,0,1,0,-2,1,0,-1,0,1,0,1,0,1,0,-1,1,-2,0
1,0.0280532874757062,2,0,0.5500549987784542,2,1,0.2286639309969174,2,1,0.021230678051124857,5,3,-0.3781765969518205,4,2,0,0,1,0,2,1,2,1,0,1,2,0,0,-1,0,0,0,0,-1,0
1,-0.45051777866041076,0,0,0.5750793461642612,2,1,0.4863918406114995,0,2,0.6154824586967722,4,0,0.1894954001110779,4,1,1,0,0,0,-1,0,3,2,-1,-1,1,0,0,1,0,2,0,0,0,-1
1,-0.1460495574210597,0,0,-0.13631288652721163,2,4,-0.1853977667831605,0,1,0.24241269748301783,1,2,0.01946208185304364,3,4,0,0,0,0,-1,-3,0,0,0,1,-1,0,-1,0,0,3,-1,0,-1,-1
0,-0.2888827875972102,2,1,0.22801922350987774,0,0,0.30613721626216106,1,3,-0.4248722919039811,0,1,-0.24801910440580321,1,2,-2,0,0,0,1,3,1,2,0,-1,0,0,0,0,0,0,0,0,0,-1
0,0.4398009493208829,1,2,-0.3340386368183668,3,0,-0.6394398709017677,2,0,0.07127664881295966,0,1,-0.10808078268392321,1,2,-1,0,0,1,1,-2,-1,0,0,-1,0,0,0,0,0,1,1,0,-1,0
0,0.09099786055392847,1,2,0.12910167588851768,1,2,-0.31854198204434714,2,1,-0.08663404118652906,2,0,-0.15296368667264906,2,1,-1,0,0,0,2,1,-1,0,0,2,0,-1,0,0,0,-2,0,-1,-1,0
1,0.6160576375894526,1,0,0.37876730691250965,4,1,-0.21611569906071823,2,0,0.22983189124204637,1,0,-0.00041415101214196064,1,1,1,0,0,0,1,1,1,-1,0,0,0,1,0,3,1,0,0,0,0,-1
1,0.2136966988735688,3,1,0.6722863904507743,2,0,0.6820756867042197,2,0,0.11097639546515808,2,1,0.32140837868452493,1,1,0,0,1,1,1,1,1,0,2,1,0,0,0,0,0,-1,0,-1,1,0
0,-0.16829637093156952,3,0,-0.3273568261698072,2,1,-0.7672934523315051,1,0,0.2591411227533514,2,3,-0.15031517271226094,2,2,-2,0,-1,0,0,-1,2,1,0,0,0,0,0,0,-1,0,0,-2,0,0
1,0.38954966899360877,3,0,0.21771311217990702,2,1,-0.09066574726702545,1,2,0.26271050104912996,1,0,0.006954436416065581,2,2,0,1,0,0,2,-1,1,2,1,1,0,-1,0,0,0,0,0,0,-1,-1
1,-0.4985627539224396,1,2,0.17857796580684587,1,2,0.08435047808375742,2,1,0.21409005250335547,0,1,-0.16275590464737172,3,0,-1,0,0,0,1,-1,-1,1,0,1,0,-1,0,0,1,1,0,0,0,0
0,-0.5969424169872634,2,0,0.08733870463605485,1,1,0.026035419853053566,1,0,-0.23780705391334095,1,2,0.07539649662054324,3,3,-2,0,0,0,0,-1,2,1,0,1,-1,0,0,-1,0,2,0,0,-1,-2
1,-0.5707913820691687,0,2,-0.20811918699930543,3,2,0.09656525419577773,3,2,0.763833053501271,2,0,0.41873861737051216,4,0,-1,0,1,0,-2,1,0,1,-1,0,1,0,0,1,1,3,0,0,1,0
1,-0.1958581632458231,1,0,0.46053737159278746,3,0,0.700345587384468,1,1,-0.029588184583047298,1,0,0.30691045569352376,2,2,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,-1,0,0
0,-0.2943108379145907,0,0,-0.17132966605007777,0,1,-0.18819389711663798,0,0,0.36469740927772976,0,2,0.37761664083381374,4,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-3,-1,1
0,0.026888657177163423,2,1,-0.22070011024399594,1,1,0.15767464375716786,1,1,-0.12480206416439905,1,2,0.217077115470895,3,1,-1,0,-1,0,1,-1,1,0,-1,0,1,0,0,0,0,1,0,-1,1,-2
0,-0.6372047697596854,1,2,-0.11948545851993202,4,0,0.49346893800867825,0,1,-0.4337693226927978,2,0,-0.4671626614711963,5,1,-1,0,0,1,-2,1,0,0,0,0,0,0,-1,-1,0,0,0,-1,-1,-3
0,-0.06955877116995061,2,2,-0.009951152346321246,3,1,-0.6023352530187892,0,2,-0.5056097387325956,4,3,-0.254489296700785,5,1,0,-1,0,0,2,-1,1,0,0,0,0,0,0,-2,-2,1,0,-1,-1,-1
1,0.3975552411194642,3,1,0.07267916247192338,3,0,0.30694469187159035,0,0,-0.287652161456226,1,0,-0.20908317668888562,1,1,1,0,-1,0,3,0,0,0,0,1,1,1,0,1,0,0,0,-1,0,0
1,0.29547824967747977,1,2,-0.6195491254098447,2,3,-0.2652786816935155,0,1,0.36006739853490477,0,0,0.33548620018208414,1,1,-1,0,0,1,0,-3,0,0,1,-1,0,0,0,1,0,0,-1,0,0,0
1,-0.11290938219876631,2,0,0.18368440773493924,4,1,0.3887058241765218,0,2,0.9561883301444898,2,0,0.6433411200834283,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,2,0,0
1,-0.20776755201817737,0,1,0.5519465466626079,1,1,-0.07821981480490872,3,1,0.30644705417998785,2,0,-0.15797081670468827,1,0,-1,0,0,0,0,1,2,1,0,0,0,-1,0,1,1,0,0,0,0,0
1,0.6853882573963327,1,0,0.29184997193416584,2,0,0.19244680477565465,0,0,-0.5503690245676907,1,2,-0.22111349927603852,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,0,-1
0,1.140792343656466,1,2,0.3509973435849138,2,2,-0.4150374992788438,1,2,-0.6797070989616438,1,2,-0.08072609034432264,2,1,2,1,0,1,1,0,0,0,0,0,-1,0,1,0,0,-1,0,0,-1,-1
1,0.693976397577932,1,0,0.05305150696320234,1,3,0.2755866051214967,1,0,-0.24228972914852107,0,1,0.04535592390755116,1,2,0,0,0,0,0,-1,-1,0,1,0,0,1,0,-1,0,0,0,1,-1,-1
0,0.4487326420532877,0,4,0.27090576637194574,0,1,0.07845860838380345,1,0,-0.7838980335485257,3,2,-0.31089280342477404,7,2,0,0,1,0,4,0,0,1,0,1,-1,0,0,-2,0,0,0,0,0,-6
0,-0.6541022009546167,1,1,-0.40040962444627276,2,3,-0.008859976920228345,1,2,0.3140314088798087,2,2,0.13306152979158975,3,2,-1,0,0,0,0,0,0,0,0,2,0,1,0,-2,1,0,0,-1,-1,2
1,-0.2182819988408807,5,1,0.790461920631912,4,0,0.27264783054020014,4,3,0.5277118979593778,0,0,0.37702865119576745,4,1,0,-1,0,1,4,3,0,0,1,-2,0,1,0,3,1,2,0,0,-1,0
1,-0.3851181082466392,1,3,-0.18919086096804183,0,0,0.5595537175601861,0,0,0.6547198583975936,2,1,0.3638918339809536,4,2,-2,0,0,-1,0,0,2,0,1,0,0,1,0,-1,0,3,0,-2,0,0
1,-0.2247438730887649,0,2,-0.5786418113518023,3,2,0.7569101421205892,0,1,0.292555248710717,1,2,0.06812100048730915,5,2,-2,0,0,0,0,-1,0,1,0,2,0,2,0,-1,-1,2,0,-1,0,-1
0,-0.6908802864979742,1,0,-0.7779438320250298,1,1,0.011542647906783242,1,1,0.4594619429647544,2,2,0.28795491493097,1,2,0,-1,0,0,0,0,0,1,0,-1,1,0,0,-1,0,1,0,-1,0,1
1,0.748142345372615,1,0,0.2373913133844726,0,0,-0.05395492849980352,1,0,-0.11382672525858088,4,0,0.3251295665890443,1,1,0,0,2,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,-1
0,-0.08449782033481906,0,2,-0.5348571963722768,2,1,-0.34247837446285234,0,1,0.05049751926806601,3,1,0.22109109914791375,3,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-2,1,-1,2,0,-2,0
0,-0.2384845422614995,1,1,-0.35555748168891926,3,2,-0.4918530963296747,4,2,0.35864357882997994,3,3,-0.811198849594987,3,5,1,-1,1,0,-1,2,1,1,-2,0,0,0,1,-2,0,1,0,-3,0,0
1,-0.0656598808158933,2,4,-0.17883864625956644,3,1,0.3536138168890131,1,3,0.15406999213796305,3,2,0.34140398467808414,3,1,0,-3,0,1,1,1,0,0,-2,0,2,1,-1,0,0,1,0,0,0,0
1,-0.5157250252190003,2,2,-0.23471615827133235,4,1,-0.04071803790103196,2,1,0.5806133282891455,2,1,0.494012912051294,4,3,0,-1,0,0,1,1,-1,3,1,-1,0,0,0,2,1,1,-1,-1,-1,2
0,-0.7167831593088971,5,0,-0.41781172756738566,4,2,0.10628033816988315,3,1,-0.48702160846024967,2,1,-0.610574992707112,2,3,-3,-1,0,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,0,0,-1,1,0
0,-0.9774637648561245,0,4,0.674503084391359,1,1,0.8031521100026259,1,1,0.014867802230591516,1,1,-0.023485310189530123,0,3,0,0,0,0,2,1,0,0,1,1,0,2,-1,0,0,1,0,0,0,0
0,0.2673818804193662,0,2,0.17271328733527236,1,1,0.07890150183559529,2,1,0.616869711890183,1,2,0.444582419256773,1,3,0,0,0,0,1,0,1,1,1,-1,0,0,0,-1,0,2,0,0,-1,1
0,0.2077222250574119,3,3,0.4278572994399767,1,2,-0.09659701936437157,1,1,-0.7851478393686797,0,1,-0.614541893071869,2,2,0,-1,0,1,3,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,-2
0,0.15122597043738525,1,1,0.08854889001293197,1,1,-0.32432451229031334,1,1,0.1987397879004708,2,0,-0.42671203265976193,3,3,1,-1,0,0,0,0,0,1,1,-1,0,1,0,0,-1,0,0,-3,0,0
0,-0.523126495587199,1,1,-0.24520996583293875,4,1,0.0034158193823577952,2,1,-1.0648580870929112,1,0,-0.8950304403984575,4,2,-1,0,0,0,1,0,-2,0,0,1,-2,0,0,0,0,-1,0,-1,0,-2
1,0.8803277860319583,0,0,0.415338468309014,6,2,0.3672696727686639,2,2,0.7313595969841724,2,1,0.28896664851914006,1,0,1,0,0,0,-1,0,1,0,0,-1,1,1,0,3,1,0,0,0,0,0
0,-0.25968805457206084,2,0,-0.23223715274490575,2,1,0.056231551369324756,2,2,-0.7919514534425074,2,0,-0.8154856218334143,2,0,-2,0,0,0,0,1,-1,-1,0,-1,0,-1,0,-1,0,-1,-1,1,1,-1
1,0.3096497651089255,1,4,-0.28361241923462926,3,3,-0.3778942690396413,0,0,-0.11929892837234443,0,1,-0.646815565255269,3,4,0,0,-3,0,1,-2,-1,0,0,1,0,0,0,1,0,2,0,0,-2,-2
0,-1.1768972725958944,3,0,0.06687860573090353,5,2,-0.7306921447771496,2,3,-0.2854393715614994,5,3,-0.10093889390146668,2,2,-1,-1,0,0,-3,0,2,2,-1,0,-1,0,0,0,-1,-2,0,0,0,-1
1,0.3447377334582385,2,2,0.37314872742086397,0,1,-0.10189582714237998,1,2,0.4299060832985523,2,1,0.09506100525702013,1,0,-1,-1,0,0,1,0,2,0,0,-2,0,0,1,0,0,0,0,0,0,0
1,0.8066285260698052,2,0,0.5670335220584546,3,1,0.4634459664952493,1,0,0.32321046342362286,4,0,0.10749900838351426,4,0,2,0,0,0,1,1,3,2,0,1,0,0,1,0,0,1,0,0,0,1
1,0.5930861569289314,1,0,-0.07231306043243438,0,0,-0.02042518378915528,1,2,0.37083368537026595,0,0,0.38828566875971005,2,0,0,0,0,0,1,1,0,0,0,-2,0,0,0,0,0,2,0,0,0,0
1,1.2275701815569844,3,0,-0.337690690958324,2,0,-0.1953205172701638,1,1,-0.018700132728523677,2,3,0.2442814436315576,1,1,1,0,0,0,1,0,0,0,1,-1,0,0,0,-2,0,1,1,0,1,1
0,0.33197139085626404,0,1,0.11836645282061711,3,0,-0.3871165145260409,0,2,-1.0476504859691214,0,0,-0.19184501782194788,4,1,0,1,0,0,-1,-1,0,0,1,0,0,1,0,0,0,0,-1,-1,-1,-1
1,-0.3932237760245834,2,4,-0.13848635302760004,2,2,0.07629229630043552,2,0,0.15790515787807619,3,2,0.015492176152917366,6,5,-3,-1,0,1,-1,1,2,0,2,1,0,3,0,0,-1,2,0,-2,-3,1
0,0.15190600437466184,0,2,0.06809162014304211,1,2,-0.20991167147305073,3,1,-0.24869694581252635,0,2,-0.3685891547790152,0,0,1,1,0,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,0,0,1
0,-0.614173395050328,0,0,-0.5481396237422802,2,0,0.3368511459213629,2,0,-0.1191296550880895,2,3,-0.44269760287749615,3,3,0,0,0,0,-1,-1,1,0,0,0,0,2,0,0,-1,0,0,0,-2,-1
0,0.28829396263851675,1,0,-0.17068451451112499,0,1,-0.1554325024126366,1,2,0.07920303496528343,1,1,0.05178379386772243,0,3,-1,0,0,0,0,1,0,1,0,-1,1,0,0,-1,1,2,0,1,0,0
1,-0.031098925158109587,0,1,-0.17479911379927898,1,1,0.00813246257670138,3,0,0.2433337521351026,1,0,0.3312986177284263,1,3,-1,1,0,0,-1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,-1
1,-0.22540449681744595,1,0,-0.02888298072359835,3,2,0.4508432982641785,0,0,-0.22695967362260966,2,1,-0.4835882181182197,0,2,0,0,0,0,1,-1,-1,0,0,3,2,0,0,0,0,-1,0,-1,-1,0
0,-0.4512724800431902,2,0,-0.06671522987623282,1,0,0.25431718873268483,2,1,0.034889062545089826,1,1,-0.3881230147563445,2,4,-2,0,0,0,-1,1,0,1,-1,0,1,1,0,0,0,0,0,-2,0,0
0,-0.41006454779208984,0,1,-0.5720280852249106,0,1,-0.36257007938470825,1,2,0.059394248258574533,3,2,0.24113233321603186,4,4,0,0,0,0,1,2,0,2,0,0,1,1,0,-2,-1,1,0,-1,-2,0
0,-0.5523436581401857,0,1,0.13750352374993502,5,0,-0.6706097137211278,0,1,-0.35881216926805837,0,2,0.1584713313043124,1,2,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,2,0,0,1,0
