TOP1_GOLD,JUNGLE1_GOLD,MIDDLE1_GOLD,BOTTOM1_GOLD,UTILITY1_GOLD,TOP2_GOLD,JUNGLE2_GOLD,MIDDLE2_GOLD,BOTTOM2_GOLD,UTILITY2_GOLD,TOP1_TOP2,TOP1_JUNGLE2,TOP1_MIDDLE2,TOP1_BOTTOM2,TOP1_UTILITY2,JUNGLE1_TOP2,JUNGLE1_JUNGLE2,JUNGLE1_MIDDLE2,JUNGLE1_BOTTOM2,JUNGLE1_UTILITY2,MIDDLE1_TOP2,MIDDLE1_JUNGLE2,MIDDLE1_MIDDLE2,MIDDLE1_BOTTOM2,MIDDLE1_UTILITY2,BOTTOM1_TOP2,BOTTOM1_JUNGLE2,BOTTOM1_MIDDLE2,BOTTOM1_BOTTOM2,BOTTOM1_UTILITY2,UTILITY1_TOP2,UTILITY1_JUNGLE2,UTILITY1_MIDDLE2,UTILITY1_BOTTOM2,UTILITY1_UTILITY2,TOP2_TOP1,TOP2_JUNGLE1,TOP2_MIDDLE1,TOP2_BOTTOM1,TOP2_UTILITY1,JUNGLE2_TOP1,JUNGLE2_JUNGLE1,JUNGLE2_MIDDLE1,JUNGLE2_BOTTOM1,JUNGLE2_UTILITY1,MIDDLE2_TOP1,MIDDLE2_JUNGLE1,MIDDLE2_MIDDLE1,MIDDLE2_BOTTOM1,MIDDLE2_UTILITY1,BOTTOM2_TOP1,BOTTOM2_JUNGLE1,BOTTOM2_MIDDLE1,BOTTOM2_BOTTOM1,BOTTOM2_UTILITY1,UTILITY2_TOP1,UTILITY2_JUNGLE1,UTILITY2_MIDDLE1,UTILITY2_BOTTOM1,UTILITY2_UTILITY1
6523,6023,5479,4357,4001,4208,5746,4668,5912,4288,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5582,5698,4973,8542,5012,5839,7876,6916,4839,3849,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,2,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
6445,5171,6766,7681,6251,4912,8059,4482,5032,4609,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,2,4,0,1,1,2,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6934,7296,4730,5069,4488,4772,5619,5892,7797,5141,2,0,0,0,0,0,2,2,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,2,1,0,1,1,0,1
7566,7252,7293,6098,4952,3941,5950,4650,5739,3686,3,0,0,0,0,0,2,1,3,0,1,2,1,1,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
5446,5776,5208,7273,3733,4615,6229,5392,4445,3420,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6774,6391,6472,6791,6042,4689,9027,4469,5144,4526,3,0,0,0,0,1,0,3,0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,3,2,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
6336,6048,5245,5550,3928,4714,5623,5955,7353,4083,0,0,1,0,0,2,1,0,1,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,3,1,0,1,0,0,1
6774,9154,6651,6230,4665,5027,4754,4928,5284,3329,3,0,0,0,0,3,3,1,2,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6836,5717,6695,6051,4617,4216,6885,5902,5186,3729,1,2,0,0,0,1,1,2,0,0,1,2,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
6167,6504,8103,7112,4904,5349,5561,5173,4576,3612,2,1,0,0,1,0,2,1,0,0,3,1,1,0,4,0,1,0,2,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7393,5578,5808,7053,5598,4876,5923,4702,5110,3574,3,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,3,1,0,0,0,1,2,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7206,7985,7043,5902,4051,4179,5278,4070,4921,3841,3,1,0,0,0,2,0,2,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5396,6831,6557,9106,4855,6327,5684,6084,4869,3725,2,1,0,0,0,1,1,1,0,1,0,0,0,3,1,1,1,1,1,1,0,0,0,0,0,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6045,6926,6769,4797,5387,4639,6169,4966,4858,3545,1,2,0,0,0,1,1,0,1,0,1,0,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0
4814,6007,4525,5130,3456,5143,5979,7302,5513,4760,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0
5165,6619,6486,9758,5086,6442,5865,5746,4304,4073,2,0,0,0,0,0,1,2,0,1,0,2,0,0,1,0,3,2,5,3,0,0,0,0,1,5,0,0,1,0,1,0,0,2,0,0,2,0,0,1,0,1,0,0,2,0,0,0,1,0
5996,5077,6213,5807,3790,4276,5417,4733,6581,4627,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,2,0,0,0,1,0
7001,6065,5817,4381,3427,4379,5043,4772,5417,3302,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,5062,5867,4127,4004,3971,5158,6645,5291,3950,2,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1
5284,5838,7399,7267,4492,5506,5106,4416,5224,3495,1,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5302,6792,4558,7654,5166,6494,7527,5536,4944,3376,1,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,5,0,0,1,0,1,0,2,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0
5128,5313,5582,6712,4092,5648,5893,7054,4775,4888,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,2,0,3,0,0,0,0,1,1,0,0,1,0
7757,6540,6534,4631,3992,4135,6239,4551,7019,6289,2,0,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,0,2,0,0,1,2,1,1
4026,6865,6684,5909,3983,5869,5512,7001,6063,4419,1,1,0,0,0,0,3,0,2,2,0,1,0,1,0,0,0,0,2,1,0,0,1,1,0,1,0,1,0,0,0,2,0,0,1,1,3,1,0,1,0,1,0,2,1,1,0,0,1,0
6726,7718,5966,4677,3118,3867,6424,6406,6211,4017,2,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,2,0,0,0,3,1,0,0,0,0,0
7443,5016,5457,6629,4092,6217,8139,5437,4978,5997,4,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,1,0,2,0,2,0,1,0,1,1,2,2,1,1,0,0,0,0,1,0,0,0,0,2,0,3,0,1,1
5593,6380,5601,5158,3079,5121,6834,5920,6101,4239,3,0,0,0,0,1,1,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6054,6141,5454,6002,3945,5327,7001,5787,4766,3848,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,2,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5675,4421,5403,7724,5316,6453,5999,5511,4262,2812,3,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,4,1,0,0,0,1,2,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5515,5767,6104,6361,3913,4995,7039,5307,5425,4197,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,3,1,0,0,0,0,0,2,0,0,0,0,1,2,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6486,8944,6517,5542,5082,4964,5275,5010,4183,4191,1,1,0,0,0,1,3,2,3,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1
5474,6268,7609,5148,3924,5279,6107,5901,4557,4224,0,0,0,0,0,0,0,3,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0
6035,7290,5671,6904,4149,5403,6118,5072,3808,3472,2,0,0,1,0,0,3,0,1,1,0,0,1,0,1,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5077,5472,5942,8987,6043,4772,6936,5453,4784,4092,0,1,0,0,0,0,1,0,0,0,0,2,2,0,1,0,3,1,1,2,0,0,0,1,0,0,0,0,1,0,1,3,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
5703,5580,7677,5414,4224,6197,7317,4301,6231,4041,3,0,0,0,0,0,1,1,0,0,0,2,4,0,1,0,0,0,1,0,0,0,0,2,1,2,0,1,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0
5649,5550,6512,7653,4148,5806,6403,5159,5286,3975,4,0,0,0,1,0,0,1,0,1,2,0,1,1,1,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
4122,6853,4725,7887,3379,5655,6833,5924,5269,4842,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,4,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
5545,5698,8845,4853,3526,5231,6323,4186,6315,3940,0,1,0,0,0,2,0,0,0,1,1,1,6,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
7520,7209,5334,5720,4079,5013,4626,5347,4597,3452,2,1,0,2,2,2,4,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6624,6798,6554,6058,5590,5077,5023,5721,6000,3958,3,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3,2,0,0,0,0,0
3816,6788,5152,5665,3136,7814,6371,6401,7014,4586,0,0,0,0,0,2,0,1,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,1,0,1,2,0,0,0,0,1
4361,8362,5560,6392,4298,5289,4106,6213,4891,3779,0,0,0,0,0,2,3,2,1,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0
7129,8779,7864,8820,7505,5866,5535,5434,4370,4676,2,0,1,0,0,2,2,3,0,0,0,4,1,0,1,0,2,0,4,1,0,0,0,5,2,0,0,0,1,0,0,1,0,1,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,1
5424,7176,6820,6701,8749,6760,5552,5935,5108,4939,1,1,1,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,2,3,2,3,3,1,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0
7383,7973,6149,5289,4517,4212,4784,4901,4251,2992,2,1,0,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127,5476,6227,10988,5779,6382,4808,6012,4367,3906,1,1,0,0,0,1,1,1,0,0,0,2,1,0,1,1,4,1,4,4,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
6366,6194,6394,6847,3934,4499,5662,6539,6391,4163,1,1,0,0,0,0,0,0,1,1,1,0,1,2,2,0,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,2,2,0,0,0,0,0
5336,7554,5373,7678,4862,7260,4774,5259,6096,4316,0,2,0,0,0,2,1,1,1,1,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,1,1,0
4743,5783,5383,5622,3883,5365,6204,4606,4611,3686,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5890,6623,5032,5795,4284,5666,6251,4966,4234,3612,2,1,1,0,0,2,2,2,1,0,1,0,1,0,0,0,0,0,1,3,0,0,0,1,0,2,2,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4788,6204,5745,7154,3571,6165,6101,6380,4867,3504,1,1,0,0,0,0,0,1,2,2,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0
8235,6658,6813,6841,4551,3877,5304,5363,4787,3310,4,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7596,6159,5922,6004,4428,4883,5050,5617,6468,3268,6,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0
5028,5483,6144,4932,2935,5225,6424,4420,6395,3583,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4940,6130,5562,5340,3548,6086,6008,4440,5339,4495,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
7008,7238,7158,5067,4232,4965,4838,4131,5581,4003,2,1,1,0,0,1,2,2,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
5161,6518,5757,6140,4397,7155,6484,4584,4727,3565,0,0,1,0,1,1,0,0,2,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4963,8965,6512,6294,5392,5436,4647,7474,5984,3545,1,0,0,0,0,4,1,2,2,3,0,2,3,0,0,1,0,0,1,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,3,2,1,0,1,1,0,1,0,0,0,0,0
6301,6492,6897,5662,4737,5304,5189,4483,5941,3798,1,2,0,0,1,0,1,0,0,2,0,1,3,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0
5381,6583,8079,5202,5472,5644,6037,4059,6007,4679,3,0,0,0,0,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
8061,6831,8043,7214,3927,4156,6133,6044,4476,3611,3,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0
7571,6364,5438,7703,4148,5082,5093,6524,5158,3275,3,0,3,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0
4046,6944,5025,5632,4540,5806,6020,5257,4275,3898,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
6987,5758,5964,5686,4146,4986,6730,4361,5328,3093,2,0,0,0,0,1,0,0,1,2,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
4265,8891,5912,8138,5960,8156,6187,5281,4914,7252,0,0,0,1,1,1,4,2,1,2,0,0,0,0,0,0,2,0,3,2,0,0,0,3,3,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,3,2
4409,5696,6029,7307,4318,6846,4937,5047,5764,3153,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,3,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
5977,5768,7164,6822,5532,7038,5771,4332,4153,3332,0,2,0,0,0,0,2,1,0,2,0,1,5,0,0,1,0,0,0,1,0,0,0,2,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6347,8776,6669,6265,5015,4494,5216,4564,6438,4234,3,0,0,0,0,1,3,3,1,2,1,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1
4600,7564,6589,4683,3199,4263,4481,4631,5312,3263,0,0,0,0,0,1,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7084,5519,5489,5506,3416,3959,6318,4821,6856,4533,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,2,0
6756,5862,5557,4557,4554,4811,6746,4797,7003,4619,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
4900,7934,5657,7306,3994,6977,5346,5302,4783,3954,0,1,0,0,0,0,0,2,3,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
5695,6269,5978,7128,5242,7105,5158,5985,3763,3582,0,1,0,0,0,1,1,0,1,1,1,2,2,0,1,0,2,0,2,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5604,5525,6857,6083,3747,5750,5623,5656,5194,3992,2,1,0,0,0,1,0,0,0,0,0,3,2,1,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0
8862,5039,7731,10004,6659,4349,8045,3882,6275,4048,4,1,1,0,0,2,0,0,0,0,2,0,5,0,0,1,1,0,5,4,0,2,0,1,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0
8050,7291,6351,8607,5711,4625,5341,4045,4638,3237,2,3,0,0,0,2,0,1,1,2,0,0,3,0,0,0,0,1,3,4,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6180,5777,5476,6793,4599,4217,4959,5323,6991,3407,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0
5610,6240,3913,7483,5757,4832,6211,6124,5179,6378,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,2,0,0,1,0,0,0,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,1,1,2,2
5702,5575,4723,5111,4766,5106,7799,5405,6977,5247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1,0,0,0,2,1,2,2,0,0,0,0,1,0,2,0,1,1,0,0,0,1,0
6687,6102,5377,4986,3520,3893,5216,5758,5548,3414,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0
6027,6633,6345,5632,3868,3954,6585,4088,4577,3450,2,0,0,0,0,4,0,2,0,0,0,0,2,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6006,5943,7080,4971,3591,4548,6278,8135,7718,6109,1,1,0,0,0,1,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,2,1,0,1,0,0,1,3,1,0,1,0,0,0
6717,7739,5409,7317,3647,4468,7960,5400,6058,3991,2,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,0,2,1,0,0,1,1,0
6839,6933,7943,6926,4624,4028,4567,5825,4331,2942,5,0,0,0,0,0,2,1,1,1,0,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
5351,8120,6134,7701,4364,5315,4963,5736,4220,3027,1,0,0,0,0,0,2,0,1,3,0,0,2,0,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6281,6953,4893,5676,3936,4653,5452,5734,4838,3253,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
8959,7821,7014,7114,4562,3753,5688,5809,4488,4667,3,3,1,1,2,0,1,2,3,1,1,0,1,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0
6585,6130,5451,5424,4587,5031,5743,5692,5646,3262,1,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
8370,10076,5367,8878,4685,4689,6032,6278,3854,3667,4,0,0,0,0,2,2,3,3,4,0,0,0,0,0,0,1,0,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0
5001,6473,4952,7616,6165,6745,6462,7339,5669,3248,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,1,3,1,0,0,0,2,2,3,1,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,1,1,2,0,0,0,0,0
5705,4566,5169,6206,4326,5143,6222,5131,5816,3221,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4755,6375,4924,5506,4231,5458,3080,5283,5732,3757,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4720,8102,5163,6674,3738,8199,6151,5867,6414,4840,1,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,2,0,1,0,0,1,1,0,0,1,0,0,0,2,2,0,1,0,0,0
6908,5838,6152,5183,4259,5062,5742,4833,5772,5185,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1
4924,5750,7554,9484,4772,5207,5134,4357,5211,3414,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,3,2,1,3,0,0,0,1,2,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
4867,6364,6558,7407,4794,6191,6152,4778,5199,3485,0,0,1,0,0,0,1,0,0,0,0,1,6,0,1,0,0,0,4,2,0,1,0,1,0,3,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4527,7513,6580,6521,4556,6304,6594,6244,4686,3407,1,0,0,0,0,0,1,2,3,2,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,0,1,1,2,0,0,0,1,1,0,0,1,0,0
6479,5767,6376,5565,4487,5211,5568,6208,6328,3433,2,0,1,0,0,0,1,0,0,2,0,1,2,0,0,0,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0
5302,8291,4952,6120,3920,4415,6587,4929,5441,3756,3,0,0,0,0,2,3,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7091,7031,6212,5764,3765,5276,5344,7633,5687,4105,2,1,1,0,0,1,0,3,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,2,0
